iter	Passed	Remaining
443	1260	1578
444	1266	1579
445	1271	1579
446	1284	1589
447	1287	1586
448	1289	1582
449	1292	1579
450	1295	1576
451	1297	1572
452	1299	1569
453	1302	1566
454	1304	1562
455	1310	1563
456	1312	1559
457	1315	1556
458	1318	1554
459	1322	1552
460	1326	1550
461	1337	1557
462	1341	1555
463	1343	1552
464	1346	1548
465	1348	1545
466	1351	1542
467	1353	1538
468	1356	1535
469	1359	1532
470	1362	1529
471	1366	1528
472	1370	1527
473	1375	1525
474	1377	1522
475	1381	1520
476	1386	1520
477	1392	1521
478	1395	1517
479	1400	1517
480	1403	1514
481	1407	1512
482	1409	1508
483	1411	1505
484	1414	1502
485	1417	1498
486	1420	1496
487	1423	1493
488	1425	1489
489	1428	1486
490	1430	1483
491	1433	1479
492	1435	1476
493	1437	1472
494	1440	1469
495	1442	1466
496	1445	1463
497	1448	1459
498	1450	1456
499	1452	1452
500	1454	1448
501	1456	1444
502	1458	1440
503	1460	1437
504	1462	1433
505	1464	1430
506	1467	1426
507	1469	1423
508	1471	1419
509	1474	1416
510	1476	1412
511	1478	1409
512	1480	1405
513	1482	1402
514	1484	1398
515	1486	1394
516	1488	1390
517	1490	1387
518	1492	1383
519	1494	1379
520	1496	1376
521	1499	1372
522	1501	1369
523	1503	1365
524	1505	1361
525	1507	1358
526	1509	1354
527	1511	1351
528	1513	1347
529	1516	1344
530	1518	1341
531	1521	1338
532	1523	1334
533	1524	1330
534	1527	1327
535	1529	1324
536	1531	1320
537	1534	1317
538	1536	1314
539	1538	1310
540	1540	1307
541	1542	1303
542	1544	1300
543	1547	1296
544	1549	1293
545	1551	1289
546	1553	1286
547	1554	1282
548	1556	1278
549	1559	1275
550	1560	1272
551	1562	1268
552	1565	1265
553	1566	1261
554	1568	1257
555	1570	1254
556	1572	1250
557	1574	1247
558	1576	1244
559	1579	1240
560	1581	1237
561	1583	1234
562	1585	1230
563	1587	1227
564	1589	1224
565	1591	1220
566	1593	1216
567	1595	1213
568	1597	1210
569	1599	1206
570	1605	1206
571	1607	1203
572	1610	1200
573	1613	1197
574	1616	1194
575	1618	1191
576	1620	1188
577	1623	1185
578	1625	1182
579	1628	1178
580	1630	1175
581	1632	1172
582	1634	1168
583	1636	1165
584	1638	1162
585	1640	1158
586	1642	1155
587	1645	1152
588	1646	1149
589	1649	1146
590	1651	1142
591	1653	1139
592	1655	1136
593	1657	1132
594	1659	1129
595	1661	1126
596	1663	1123
597	1665	1119
598	1667	1116
599	1670	1113
600	1671	1109
601	1673	1106
602	1676	1103
603	1678	1100
604	1680	1097
605	1682	1093
606	1683	1090
607	1685	1086
608	1687	1083
609	1689	1080
610	1691	1076
611	1693	1073
612	1694	1069
613	1696	1066
614	1698	1063
615	1700	1060
616	1702	1056
617	1704	1053
618	1706	1050
619	1708	1047
620	1710	1044
621	1712	1040
622	1714	1037
623	1716	1034
624	1719	1031
625	1721	1028
626	1723	1025
627	1725	1022
628	1727	1018
629	1729	1015
630	1731	1012
631	1733	1009
632	1736	1006
633	1738	1003
634	1740	1000
635	1742	997
636	1744	994
637	1747	991
638	1749	988
639	1751	985
640	1753	981
641	1755	978
642	1757	975
643	1759	972
644	1761	969
645	1763	966
646	1765	963
647	1767	960
648	1769	956
649	1771	953
650	1773	950
651	1775	947
652	1776	944
653	1778	941
654	1780	937
655	1782	934
656	1784	931
657	1786	928
658	1788	925
659	1790	922
660	1792	919
661	1794	916
662	1796	913
663	1799	910
664	1801	907
665	1803	904
666	1806	901
667	1808	898
668	1810	895
669	1812	892
670	1814	889
671	1816	886
672	1818	883
673	1820	880
674	1822	877
675	1824	874
676	1826	871
677	1828	868
678	1829	865
679	1831	861
680	1833	858
681	1835	855
682	1837	852
683	1839	849
684	1841	846
685	1842	843
686	1844	840
687	1846	837
688	1848	834
689	1850	831
690	1852	828
691	1854	825
692	1856	822
693	1858	819
694	1860	816
695	1862	813
696	1864	810
697	1866	807
698	1869	804
699	1871	801
700	1873	798
701	1874	795
702	1878	793
703	1879	790
704	1882	787
705	1884	784
706	1885	781
707	1888	778
708	1890	775
709	1891	772
710	1893	769
711	1895	766
712	1897	763
713	1899	760
714	1901	757
715	1903	754
716	1904	751
717	1906	748
718	1908	746
719	1910	743
720	1912	740
721	1914	737
722	1916	734
723	1918	731
724	1921	728
725	1922	725
726	1925	722
727	1927	719
728	1929	717
729	1931	714
730	1933	711
731	1935	708
732	1937	705
733	1939	702
734	1941	700
735	1943	697
736	1945	694
